;Locality;Type of property;Subtype of property;Price;Number of bedrooms;Livable surface;Kitchen equipment;Number of bathrooms;Number of toilets;Floor of appartment;Number of floors;Balcony;State of the property;Build Year;Surface bedroom 1;Furnished;Surface of living-room;Cellar;Surface kitchen;Entry phone;Elevator;Number of showers;Orientation of the front facade;Number of facades;Terrace;Surface terrace;Surface bedroom 2;Security door;Access for disabled;Sewer Connection;Garden;Surface garden;Surface bedroom 3;Garage
17130;9240 Zele;house;residence;325000;3;;Fully equipped;1;1;;;0;Fully renovated;;13;0;25;0;15;0;0;1;South;2;0;0;14;0;0;1;1;42;12;0
17131;9240 Zele;house;residence;349000;3;;Partially equipped;1;2;;;0;Excellent;1964;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
17132;9240 Zele;house;residence;229000;4;150;Partially equipped;1;2;;3;0;Excellent;;20,35170186;0;43,93589141;0;16,34057707;0;0;1;North-east;2;0;0;16,47447644;0;1;1;1;700;13,37540635;0
17133;9240 Zele;house;residence;325000;3;169;Fully equipped;1;3;;;0;Normal;1953;22,9295841;0;49,50110432;0;18,41038349;0;0;1;North-east;3;0;0;18,56124345;0;0;1;0;;15,06962449;1
17134;9240 Zele;house;residence;265000;3;123;Partially equipped;1;1;;;0;Normal;1970;16,68839553;0;36,02743096;0;13,39927319;0;0;1;;2;0;0;13,50907068;0;0;1;0;;10,96783321;0
17135;9240 Zele;house;residence;220000;2;125;Partially equipped;1;1;;3;0;Excellent;;16,95975155;0;36,61324284;0;13,61714756;0;0;1;;2;0;0;13,72873037;0;0;1;1;69;11,14617196;0
17136;9240 Zele;house;residence;349000;4;;Partially equipped;1;1;;;0;Excellent;1954;;0;;0;;0;0;1;South;2;0;0;;0;0;1;0;;;0
17137;9240 Zele;house;residence;489000;3;;Partially equipped;1;2;;;0;Excellent;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;1
17138;9240 Zele;house;residence;285000;3;180;Partially equipped;1;2;;;0;Normal;;14;0;30;1;13;0;0;1;South;2;0;0;12;0;0;1;0;;12;0
17139;9240 Zele;house;residence;543115;3;170;Super equipped;1;2;;;0;New;;23,06526211;0;49,79401027;0;18,51932068;0;0;1;;3;0;0;18,6710733;0;0;1;0;;15,15879386;0
17140;9240 Zele;house;residence;340000;3;180;Super equipped;1;2;;3;0;New;;24,42204223;0;52,72306969;0;19,60869248;0;0;1;;2;1;;19,76937173;0;0;1;0;;16,05048762;1
17141;9240 Zele;house;residence;311000;3;140;Partially equipped;1;2;;;0;New;;18,99492174;0;41,00683198;0;15,25120526;0;0;1;;2;1;;15,37617801;0;0;1;0;;12,48371259;0
17142;9240 Zele;house;residence;330000;3;140;Partially equipped;1;2;;;0;New;;18,99492174;0;41,00683198;0;15,25120526;0;0;1;;3;1;;15,37617801;0;0;1;0;;12,48371259;0
17143;9240 Zele;house;residence;296000;3;140;Super equipped;1;2;;;0;New;;18,99492174;0;41,00683198;0;15,25120526;0;0;1;;2;1;;15,37617801;0;0;1;0;;12,48371259;0
17144;9240 Zele;flat;apartment;269000;2;98;Super equipped;1;1;1;;0;New;2012;16;0;40;0;10;1;1;1;;3;1;15;13;0;0;1;0;;8,738598815;1
17145;9240 Zele;flat;apartment;245000;3;184;Super equipped;1;1;;3;0;Excellent;1964;24,96475428;0;53,89469347;0;20,0444412;1;1;1;;4;0;0;20,2086911;0;0;1;0;;16,40716512;0
17146;9240 Zele;flat;apartment;660000;12;450;Partially equipped;4;4;;3;0;Excellent;;61,05510558;0;131,8076742;0;49,0217312;1;0;4;;3;0;0;49,42342932;0;0;1;0;;40,12621905;1
17147;9240 Zele;flat;apartment;252000;2;82;Partially equipped;1;1;2;2;0;New;2021;11,12559702;0;24,01828731;0;8,932848796;1;1;1;West;3;1;9;9,00604712;0;0;1;1;3000;7,311888804;0
17148;9240 Zele;flat;apartment;160000;2;74;Partially equipped;1;1;2;2;0;Normal;;14;0;29;0;7;1;0;1;West;2;1;3;10;0;0;1;0;;6,598533799;1
17149;9240 Zele;flat;apartment;345000;2;125;Partially equipped;1;1;3;;0;New;;9;0;36,61324284;1;13,61714756;1;1;1;;2;1;48;13;0;1;1;0;;11,14617196;0
17150;9240 Zele;house;residence;229000;4;291;Partially equipped;1;1;;;0;To be renovated;;39,48230161;0;85,23562934;1;31,70071951;0;0;1;North-east;2;0;0;31,96048429;0;0;1;0;;25,94828832;0
17151;9240 Zele;house;residence;228000;3;100;Partially equipped;1;1;;;0;Fully renovated;;13,56780124;0;29,29059427;0;10,89371804;0;0;1;;3;1;;10,98298429;0;0;1;1;;8,916937566;1
17152;9240 Zele;house;residence;330000;3;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
17153;9250 Waasmunster;flat;apartment;275000;2;108;Partially equipped;1;1;1;1;0;Normal;;16;0;49;1;7;1;1;1;East;2;1;13;16;0;0;1;0;;9,630292572;1
17154;9250 Waasmunster;house;residence;347374;3;;Partially equipped;1;1;;;0;New;;;0;;0;;0;0;1;;3;0;0;;0;0;1;0;;;0
17155;9250 Waasmunster;house;residence;265000;3;;Partially equipped;1;1;;;0;To be renovated;1958;;0;;0;;0;0;1;;3;0;0;;0;0;1;0;;;0
17156;9250 Waasmunster;house;residence;376065;3;476;Super equipped;1;1;;;0;New;2022;64,5827339;0;139,4232287;0;51,85409789;0;0;1;;3;0;0;52,27900523;0;0;1;1;;42,44462282;1
17157;9250 Waasmunster;flat;loft;560000;2;153;Fully equipped;1;1;;3;0;Normal;2018;20,7587359;0;44,81460924;0;16,66738861;1;1;1;South-west;2;0;0;16,80396597;0;0;1;0;;13,64291448;0
17158;9250 Waasmunster;flat;loft;618000;2;150;Fully equipped;1;1;1;3;0;Normal;2018;20,35170186;0;43,93589141;0;16,34057707;1;1;1;South-west;2;1;34;16,47447644;0;0;1;0;;13,37540635;0
17159;9250 Waasmunster;flat;penthouse;1210000;4;355;Fully equipped;1;1;1;3;0;Normal;2018;48,1656944;0;103,9816097;0;38,67269906;1;1;1;South-west;2;1;74;38,98959424;0;0;1;0;;31,65512836;0
17160;9250 Waasmunster;house;residence;699000;3;251;Partially equipped;1;1;;;0;Normal;;17;0;35;0;18;0;0;1;South-west;2;0;0;10;0;0;1;1;;10;1
17161;9250 Waasmunster;house;residence;460629;4;141;Partially equipped;1;2;;;0;New;;19,13059975;0;41,29973793;0;15,36014244;0;0;1;;3;0;0;15,48600785;0;0;1;0;;12,57288197;0
17162;9250 Waasmunster;house;residence;460000;;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;4;0;0;;0;0;1;0;;;0
17163;9250 Waasmunster;house;residence;675000;5;300;Super equipped;1;2;;;0;Normal;2012;40,70340372;0;57;0;32,68115413;0;0;1;East;4;0;0;32,94895288;0;0;1;1;210;26,7508127;1
17164;9250 Waasmunster;house;residence;531289;3;143;Partially equipped;1;2;;;0;New;;19,40195577;0;41,88554981;0;15,5780168;0;0;1;South;3;0;0;15,70566754;0;0;1;0;;12,75122072;1
17165;9250 Waasmunster;house;residence;665000;6;;Partially equipped;2;4;;;0;Excellent;;;0;;1;;0;0;1;North-east;4;0;0;;0;0;1;0;;;1
17166;9255 Buggenhout;house;residence;249000;3;101;Partially equipped;1;2;;;0;Normal;1964;13,70347925;0;29,58350022;0;11,00265522;0;0;1;;3;0;0;11,09281414;0;0;1;0;;9,006106942;0
17167;9255 Buggenhout;house;residence;417543;3;;Partially equipped;1;1;;;0;New;;;0;;0;;0;0;1;;4;0;0;;0;0;1;0;;;0
17168;9255 Buggenhout;house;residence;372065;3;564;Super equipped;1;1;;;0;New;2022;76,52239899;0;165,1989517;0;61,44056977;0;0;1;;3;0;0;61,94403141;0;0;1;1;;50,29152787;1
17169;9255 Buggenhout;house;residence;290000;3;138;Partially equipped;1;2;;2;0;Fully renovated;1969;12;0;30;0;15,0333309;0;0;1;;3;0;0;12;0;0;1;0;;9;0
17170;9255 Buggenhout;house;residence;349300;3;140;Super equipped;1;2;;2;0;New;2021;14;0;16;0;11;0;0;1;North-west;3;0;;12;0;0;1;0;;10;0
17171;9255 Buggenhout;house;residence;245000;3;177;Super equipped;1;1;;2;0;To be renovated;1962;24,01500819;0;41;0;19,28188094;0;0;1;South-west;2;0;0;19,4398822;0;0;1;1;78;15,78297949;1
17172;9255 Buggenhout;house;villa;414744;3;722;Super equipped;1;1;;;0;New;2022;97,95952495;0;211,4780907;0;78,65264428;0;0;1;;4;0;0;79,29714659;0;0;1;1;;64,38028923;1
17173;9255 Buggenhout;flat;apartment;219000;2;;Partially equipped;1;1;;;0;Fully renovated;1998;;0;;1;;1;0;1;;2;0;0;;0;0;1;0;;;1
17174;9255 Buggenhout;house;residence;599000;3;172;Partially equipped;1;2;;;0;Excellent;2019;23,33661813;0;50,37982215;0;18,73719504;0;0;1;;4;0;0;18,89073298;0;0;1;0;;15,33713261;0
17175;9255 Buggenhout;flat;apartment;245000;3;95;Partially equipped;1;1;;;0;New;;15;0;50;0;10,34903214;1;0;1;;2;1;27;7;0;0;1;0;;7;0
17176;9255 Buggenhout;flat;apartment;454000;3;138;Partially equipped;1;1;3;3;0;New;2021;18,72356571;0;40,4210201;0;15,0333309;1;1;1;South;3;0;0;15,15651832;0;0;1;0;;12,30537384;0
17177;9255 Buggenhout;flat;apartment;299000;2;86;Partially equipped;1;1;2;3;0;New;2021;11,66830907;0;25,18991108;0;9,368597518;1;1;1;South;2;0;0;9,445366492;0;0;1;0;;7,668566307;0
17178;9255 Buggenhout;house;villa;825000;5;467;Super equipped;3;3;;2;0;Normal;1977;63,36163179;0;47;0;50,87366327;0;0;1;North-east;4;1;50;51,29053665;0;0;1;0;;41,64209843;1
17179;9255 Buggenhout;flat;duplex;260000;2;103;Partially equipped;1;1;;;0;New;;17;0;15;0;11,22052959;1;0;1;;2;0;0;12;0;0;1;0;;9,184445693;0
17180;9255 Buggenhout;house;residence;420000;3;;Partially equipped;1;1;;;0;To be renovated;;;0;;0;;0;0;1;;3;0;0;;0;0;1;0;;;0
17181;9255 Buggenhout;house;residence;349000;3;156;Partially equipped;1;1;;;0;Fully renovated;1962;21,16576993;0;45,69332707;1;16,99420015;1;0;1;;3;0;0;17,1334555;0;0;1;0;;13,9104226;1
17182;9255 Buggenhout;house;residence;450000;4;265;Partially equipped;1;1;;;0;Excellent;1979;35,95467329;0;77,62007483;0;28,86835282;0;0;1;;4;0;0;29,10490838;0;0;1;0;;23,62988455;1
17183;9255 Buggenhout;house;residence;295000;3;170;Partially equipped;1;1;;;0;Excellent;1963;23,06526211;0;49,79401027;0;18,51932068;0;0;1;;2;0;0;18,6710733;0;0;1;0;;15,15879386;1
17184;9255 Buggenhout;house;residence;385000;4;150;Partially equipped;2;1;;;0;Excellent;2016;10;0;31;0;16,34057707;0;0;1;;2;0;0;11;0;0;1;0;;11;0
17185;9255 Buggenhout;house;residence;583471;3;176;Super equipped;1;2;;;0;New;;23,87933018;0;51,55144592;0;19,17294376;0;0;1;;3;0;0;19,33005235;0;0;1;0;;15,69381012;1
17186;9255 Buggenhout;house;residence;636550;3;198;Super equipped;2;1;;;0;New;;26,86424645;0;57,99537666;0;21,56956173;0;0;1;South-west;3;0;0;21,7463089;0;0;1;0;;17,65553638;0
17187;9255 Buggenhout;house;residence;419000;4;160;Super equipped;1;2;;2;0;Fully renovated;;14;0;48;0;19;0;0;1;South;3;0;0;15;0;0;1;0;;16;1
17188;9255 Buggenhout;house;residence;995000;5;450;Fully equipped;2;4;;;0;Excellent;1986;61,05510558;0;131,8076742;0;49,0217312;1;0;1;South;4;0;0;49,42342932;0;0;1;0;;40,12621905;1
17189;9255 Buggenhout;house;residence;625000;6;380;Super equipped;2;3;;;0;Excellent;1972;18;0;45;0;18;0;0;1;South;3;0;0;18;0;0;1;0;;16;1
17190;9255 Buggenhout;house;residence;617739;3;173;Partially equipped;1;2;;;0;New;;23,47229614;0;50,67272809;0;18,84613222;0;0;1;;4;0;0;19,00056283;0;0;1;0;;15,42630199;1
17191;9255 Buggenhout;house;residence;571292;3;226;Super equipped;1;2;;;0;New;;30,6632308;0;66,19674306;0;24,61980278;0;0;1;;3;0;0;24,8215445;0;0;1;0;;20,1522789;0
17192;9255 Buggenhout;house;residence;482131;3;176;Super equipped;1;2;;;0;New;;23,87933018;0;51,55144592;0;19,17294376;0;0;1;South-east;3;0;0;19,33005235;0;0;1;0;;15,69381012;1
17193;9255 Buggenhout;house;residence;785000;4;340;Fully equipped;1;1;;2;0;Normal;;46,13052422;0;99,58802053;1;37,03864135;0;0;1;;2;0;0;37,34214659;0;0;1;0;;30,31758773;1
17194;9255 Buggenhout;house;residence;548000;3;180;Partially equipped;1;1;;;0;Normal;2021;24,42204223;0;52,72306969;0;19,60869248;0;0;1;;4;0;0;19,76937173;0;0;1;1;;16,05048762;0
17195;9255 Buggenhout;house;residence;349300;3;140;Partially equipped;1;1;;;0;New;2021;18,99492174;0;41,00683198;0;15,25120526;0;0;1;;3;0;0;15,37617801;0;0;1;1;;12,48371259;0
17196;9255 Buggenhout;flat;apartment;265000;2;118;Partially equipped;1;1;2;3;0;Excellent;1995;16,01000546;0;34,56290124;0;12,85458729;1;0;1;;3;0;0;12,95992147;0;0;1;0;;10,52198633;1
17197;9255 Buggenhout;flat;apartment;195000;;108;Partially equipped;1;1;;;0;Excellent;;14,65322534;0;31,63384182;0;11,76521549;1;0;1;;2;0;0;11,86162304;0;0;1;0;;9,630292572;0
17198;9255 Buggenhout;flat;apartment;254000;2;76;Partially equipped;1;1;;3;0;New;2021;10,31152894;0;22,26085165;0;8,279225714;1;1;1;South;2;0;0;8,347068062;0;0;1;0;;6,77687255;0
17199;9255 Buggenhout;flat;apartment;374000;3;130;Partially equipped;2;1;;3;0;New;2021;17,63814161;0;38,07777256;0;14,16183346;1;1;1;South;3;0;0;14,27787958;0;0;1;0;;11,59201884;0
17201;9255 Buggenhout;flat;apartment;379000;3;130;Partially equipped;2;1;1;3;0;New;2021;17,63814161;0;38,07777256;0;14,16183346;1;1;1;South;3;0;0;14,27787958;0;0;1;0;;11,59201884;0
17202;9255 Buggenhout;flat;apartment;299000;2;86;Partially equipped;1;1;1;3;0;New;2021;11,66830907;0;25,18991108;0;9,368597518;1;1;1;South;2;0;0;9,445366492;0;0;1;0;;7,668566307;0
17204;9255 Buggenhout;flat;apartment;294000;2;106;Partially equipped;1;1;1;3;0;New;2021;14,38186931;0;31,04802993;0;11,54734113;1;1;1;South;2;0;0;11,64196335;0;0;1;0;;9,45195382;0
17205;9255 Buggenhout;flat;apartment;259000;2;77;Partially equipped;1;1;1;3;0;New;2021;10,44720695;0;22,55375759;0;8,388162894;1;1;1;South;2;0;0;8,456897905;0;0;1;0;;6,866041926;0
17206;9255 Buggenhout;flat;apartment;334000;2;93;Partially equipped;1;1;3;3;0;New;2021;12,61805515;0;27,24025268;0;10,13115778;1;1;1;South;2;0;0;10,21417539;0;0;1;0;;8,292751937;0
17207;9255 Buggenhout;flat;apartment;219000;1;74;Super equipped;1;1;1;2;0;New;2021;15;0;26;0;10;1;1;1;;2;1;34;8,127408376;0;0;1;0;;6,598533799;1
17208;9255 Buggenhout;flat;apartment;219000;2;;Partially equipped;1;1;;;0;Normal;1998;;0;;1;;1;0;1;;4;0;0;;0;0;1;0;;;1
17209;9255 Buggenhout;flat;apartment;260000;2;87;Partially equipped;1;2;1;2;0;New;2021;11,80398708;0;25,48281702;0;9,477534698;1;0;1;South-east;3;0;0;9,555196334;0;0;1;0;;7,757735683;0
17211;9255 Buggenhout;flat;apartment;279000;2;83;Partially equipped;1;1;;;0;New;2021;11,26127503;0;24,31119325;0;9,041785977;1;1;1;;2;0;0;9,115876963;0;0;1;0;;7,40105818;0
17212;9255 Buggenhout;flat;apartment;285000;2;83;Partially equipped;1;1;;;0;New;2021;11,26127503;0;24,31119325;0;9,041785977;1;0;1;;2;0;0;9,115876963;0;0;1;0;;7,40105818;0
17213;9255 Buggenhout;flat;apartment;210000;2;65;Partially equipped;1;1;;;0;Normal;;13;0;29;0;7,080916729;1;0;1;;2;0;0;13;0;0;1;0;;5,796009418;0
17214;9255 Buggenhout;flat;apartment;250000;2;87;Partially equipped;1;2;1;2;0;New;2021;11,80398708;0;25,48281702;0;9,477534698;1;0;1;South-east;2;0;0;9,555196334;0;0;1;0;;7,757735683;0
17215;9255 Buggenhout;flat;apartment;379000;3;130;Partially equipped;2;1;2;3;0;New;2021;17,63814161;0;38,07777256;0;14,16183346;1;1;1;South;3;0;0;14,27787958;0;0;1;0;;11,59201884;0
17217;9255 Buggenhout;flat;apartment;259000;2;77;Partially equipped;1;1;2;3;0;New;2021;10,44720695;0;22,55375759;0;8,388162894;1;1;1;South;2;0;0;8,456897905;0;0;1;0;;6,866041926;0
17218;9255 Buggenhout;flat;apartment;259000;1;87;Partially equipped;1;1;2;3;0;New;2021;11,80398708;0;25,48281702;0;9,477534698;1;1;1;South;2;0;0;9,555196334;0;0;1;0;;7,757735683;0
17219;9255 Buggenhout;flat;apartment;269000;2;96;Partially equipped;1;1;2;3;0;New;2021;13,02508919;0;28,1189705;0;10,45796932;1;1;1;South;2;0;0;10,54366492;0;0;1;0;;8,560260064;0
17231;9255 Buggenhout;house;residence;578300;;;Partially equipped;1;1;;;0;New;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
17232;9255 Buggenhout;house;residence;490334;3;190;Super equipped;1;2;;;0;New;;25,77882236;0;55,65212912;0;20,69806428;0;0;1;;3;0;0;20,86767016;0;0;1;0;;16,94218138;0
17233;9255 Buggenhout;house;residence;339071;3;439;Super equipped;1;1;;;0;New;2022;59,56264744;0;128,5857089;0;47,82342221;0;0;1;;2;0;0;48,21530104;0;0;1;1;;39,14535592;1
17234;9255 Buggenhout;flat;penthouse;319000;3;138;Super equipped;1;1;2;2;0;New;2021;16;0;53;0;15,0333309;1;1;1;;2;1;11;9;0;0;1;0;;9;1
17235;9255 Buggenhout;flat;ground-floor;299000;3;112;Super equipped;1;1;;2;0;New;2021;16;0;43;0;12,20096421;1;1;1;;2;1;25;9;0;0;1;1;45;12;1
17236;9255 Buggenhout;house;residence;539878;3;190;Super equipped;1;2;;;0;New;;25,77882236;0;55,65212912;0;20,69806428;0;0;1;;3;0;0;20,86767016;0;0;1;0;;16,94218138;0
17237;9255 Buggenhout;house;residence;950000;6;380;Partially equipped;2;3;;;0;Normal;1988;23;0;70;0;41,39612857;0;0;1;West;4;0;0;27;0;0;1;1;2700;15;1
17238;9255 Buggenhout;house;residence;369000;3;138;Super equipped;1;1;;1;0;New;2021;13;0;39;0;15,0333309;1;0;1;;3;1;30;12;0;0;1;1;292;9;0
17239;9255 Buggenhout;house;residence;334000;3;138;Super equipped;1;2;;1;0;New;2021;14;0;47;0;15,0333309;1;0;1;;2;1;26;9;0;0;1;1;28;9;0
17240;9255 Buggenhout;house;residence;339000;3;141;Super equipped;1;2;;1;0;New;2021;13;0;47;0;15,36014244;1;0;1;;3;1;27;9;0;0;1;1;35;9;0
17241;9255 Buggenhout;house;residence;381348;3;702;Super equipped;1;1;;;0;New;2022;95,2459647;0;205,6199718;0;76,47390067;0;0;1;;3;0;0;77,10054973;0;0;1;1;;62,59690172;1
17242;9260 Schellebelle;house;cottage;420000;4;269;Partially equipped;1;1;;;0;New;;19;0;64;0;56;0;0;1;;4;0;0;19;0;0;1;0;;18;1
17243;9260 Schellebelle;flat;triplex;395000;3;153;Partially equipped;1;2;;;0;Normal;;20,7587359;0;44,81460924;0;16,66738861;1;0;1;;2;0;0;16,80396597;0;0;1;0;;13,64291448;1
17244;9260 Schellebelle;flat;duplex;365000;3;138;Partially equipped;1;1;;;0;Normal;;18,72356571;0;40,4210201;0;15,0333309;1;0;1;;2;0;0;15,15651832;0;0;1;0;;12,30537384;1
17245;9270 Kalken;house;residence;234000;2;87;Super equipped;1;1;;2;0;Fully renovated;1930;13;0;25,48281702;0;9,477534698;0;0;1;South-west;2;1;10;12;0;0;1;1;56;7,757735683;0
17246;9280 Denderbelle;house;residence;395000;3;140;Partially equipped;1;1;;;0;Excellent;1974;13;0;41;0;13;0;0;1;;4;0;0;11;0;0;1;0;;9;1
17247;9280 Denderbelle;house;residence;259000;3;180;Partially equipped;1;2;;;0;Excellent;1955;22;0;31;1;21;0;0;1;East;2;1;22;13;0;0;1;1;170;7;0
17248;9280 Denderbelle;house;residence;290000;3;220;Partially equipped;1;1;;;0;Normal;1945;29,84916273;0;64,4393074;1;23,9661797;0;0;1;;2;1;;24,16256544;0;0;1;1;;19,61726265;1
17249;9290 Berlare;house;residence;475000;5;255;Super equipped;2;2;;;0;New;1984;16;0;40;0;20;1;0;2;North;4;0;0;17;0;0;1;0;;16;1
17250;9290 Berlare;flat;apartment;265000;2;;Super equipped;1;1;1;2;0;New;2007;13;0;30;0;20;1;1;1;;2;0;0;13;0;0;1;0;;;0
17251;9290 Berlare;flat;apartment;259000;2;87;Super equipped;1;1;2;2;0;New;2007;18;0;30;0;20;1;1;1;;2;1;15;13;0;0;1;0;;7,757735683;0
17252;9290 Berlare;house;villa;384065;3;821;Super equipped;1;1;;;0;New;2022;111,3916482;0;240,475779;0;89,43742514;0;0;1;;4;0;0;90,17030104;0;0;1;1;;73,20805742;1
17253;9290 Berlare;house;residence;350000;4;294;Partially equipped;2;1;;;0;Normal;1964;39,88933565;0;86,11434717;0;32,02753105;0;0;1;;2;0;0;32,28997382;0;0;1;0;;26,21579645;0
17254;9290 Berlare;house;cottage;610000;4;235;Super equipped;2;2;;;0;Normal;;31,88433291;0;68,83289655;0;25,6002374;0;0;1;North-west;3;0;0;25,81001309;0;0;1;0;;20,95480328;1
17255;9290 Berlare;flat;penthouse;435000;3;125;Super equipped;1;1;2;;0;Normal;2022;16,95975155;0;36,61324284;1;13,61714756;1;1;1;;2;1;18;13,72873037;1;0;1;0;;11,14617196;0
17256;9290 Berlare;flat;penthouse;335000;2;93;Super equipped;1;1;2;;0;Normal;2021;12,61805515;0;27,24025268;1;10,13115778;1;1;1;;2;1;11;10,21417539;1;0;1;0;;8,292751937;0
17257;9290 Berlare;flat;penthouse;380000;2;107;Super equipped;1;1;2;;0;Normal;2022;14,51754733;0;31,34093587;1;11,65627831;1;1;1;;2;1;17;11,75179319;1;0;1;0;;9,541123196;0
17258;9290 Berlare;flat;duplex;199500;2;93;Super equipped;1;2;;;0;Normal;2009;12,61805515;0;27,24025268;0;10,13115778;1;0;1;;2;0;0;10,21417539;0;0;1;0;;8,292751937;0
17259;9290 Berlare;flat;ground-floor;479500;2;110;Super equipped;1;1;;2;0;New;2021;18;0;41;1;11,98308985;1;1;1;;2;1;23;11;0;0;1;0;;9,808631323;0
17260;9290 Berlare;flat;ground-floor;385000;2;118;Super equipped;1;1;;;0;Normal;2022;16,01000546;0;34,56290124;1;12,85458729;1;1;1;;2;1;18;12,95992147;1;0;1;1;48;10,52198633;0
17261;9290 Berlare;flat;ground-floor;399000;3;124;Super equipped;1;1;;;0;New;2022;16,82407354;0;36,3203369;0;13,50821037;1;1;1;;2;1;20;13,61890052;0;0;1;1;28;11,05700258;0
17262;9290 Berlare;house;residence;435000;3;300;Super equipped;1;2;;;0;Normal;1975;40,70340372;0;87,87178282;0;32,68115413;0;0;1;West;2;0;0;32,94895288;0;0;1;0;;26,7508127;1
17263;9290 Berlare;house;residence;425000;3;209;Super equipped;1;2;;;0;New;2005;23;0;40;1;20;0;0;1;North;4;0;0;16;0;0;1;0;;16;1
17264;9290 Berlare;house;residence;495000;3;229;Partially equipped;1;1;;;0;Excellent;;31,07026484;0;67,07546089;1;24,94661432;0;0;1;South;3;0;0;25,15103403;0;0;1;0;;20,41978703;1
17265;9290 Berlare;house;residence;330000;3;250;Not equipped;1;2;;1;0;Excellent;;24;0;29;1;33;0;0;1;South;3;0;0;17;0;0;1;1;96;11;1
17266;9290 Berlare;house;residence;595000;4;217;Fully equipped;2;2;;2;0;Normal;1998;29,44212869;0;63,56058958;0;23,63936816;0;0;1;;2;1;36;23,83307591;0;0;1;1;;19,34975452;0
17267;9290 Berlare;flat;apartment;219000;1;73;Fully equipped;1;1;2;3;0;Normal;2007;9,904494905;0;21,38213382;0;7,952414172;1;1;1;;2;0;0;8,017578534;0;0;1;0;;6,509364423;1
17268;9290 Berlare;flat;apartment;468500;2;92;Super equipped;1;1;2;2;0;New;2021;12,48237714;0;26,94734673;1;10,0222206;1;1;1;;2;1;20;10,10434555;0;0;1;0;;8,203582561;0
17269;9290 Berlare;flat;apartment;420000;2;92;Super equipped;1;1;2;2;0;New;2021;13;0;34;1;10,0222206;1;1;1;;2;1;20;10;0;0;1;0;;8,203582561;0
17270;9290 Berlare;flat;apartment;477000;2;117;Super equipped;1;1;1;2;0;New;2021;23;0;43;1;12,74565011;1;1;1;;2;1;13;9;0;0;1;0;;10,43281695;0
17271;9290 Berlare;flat;apartment;185000;2;70;Partially equipped;1;1;;;0;Excellent;1972;13;0;31;0;7,625602631;1;1;1;;2;0;0;10;0;0;1;0;;6,241856296;0
17272;9290 Berlare;flat;apartment;435000;3;125;Super equipped;1;1;1;;0;Normal;2022;16,95975155;0;36,61324284;1;13,61714756;1;1;1;;2;1;32;13,72873037;1;0;1;0;;11,14617196;0
17273;9290 Berlare;flat;apartment;325000;2;93;Super equipped;1;1;1;;0;Normal;2022;12,61805515;0;27,24025268;1;10,13115778;1;1;1;;2;1;11;10,21417539;1;0;1;0;;8,292751937;0
17274;9290 Berlare;flat;apartment;395000;2;120;Super equipped;1;1;1;;0;Normal;2022;16,28136149;0;35,14871313;1;13,07246165;1;1;1;;2;1;14;13,17958115;1;0;1;0;;10,70032508;0
17275;9290 Berlare;flat;apartment;259000;2;;Partially equipped;1;2;1;1;0;Excellent;;;0;;0;;1;0;1;;3;0;0;;0;0;1;0;;;0
17276;9300 Aalst;house;master-house;1550000;3;;Super equipped;3;2;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;1
17277;9300 Aalst;house;residence;359000;3;;Super equipped;1;1;;2;0;Excellent;2016;;0;;0;;0;0;1;;2;0;0;;0;0;1;1;191;;1
17278;9300 Aalst;house;residence;139000;2;;Fully equipped;1;1;;;0;To be renovated;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
17279;9300 Aalst;house;residence;255000;4;160;Partially equipped;1;1;;;0;Fully renovated;;21,70848198;0;46,86495084;0;17,42994887;0;0;1;;2;0;0;17,57277487;0;0;1;0;;14,26710011;0
17280;9300 Aalst;house;residence;595000;3;194;Partially equipped;1;1;;;0;Normal;1996;26,32153441;0;56,82375289;0;21,13381301;0;0;1;;2;0;0;21,30698953;0;0;1;0;;17,29885888;0
17282;9300 Aalst;flat;apartment;250000;2;100;Fully equipped;1;1;4;;0;Excellent;1965;13,56780124;0;29,29059427;0;10,89371804;1;0;1;;2;0;0;10,98298429;0;0;1;0;;8,916937566;1
17283;9300 Aalst;flat;apartment;230000;3;116;Partially equipped;1;1;3;4;0;Excellent;1978;15,73864944;0;33,97708936;0;12,63671293;1;1;1;South-west;2;0;0;12,74026178;0;0;1;0;;10,34364758;0
17284;9300 Aalst;flat;apartment;450000;3;136;Partially equipped;1;1;;;0;Normal;;18,45220969;0;39,83520821;0;14,81545654;1;1;1;South;2;0;0;14,93685864;0;0;1;0;;12,12703509;0
17285;9300 Aalst;house;residence;270000;2;115;Fully equipped;1;1;;2;0;Fully renovated;;15,60297143;0;56;0;12,52777575;0;0;1;;2;1;;12,63043194;0;0;1;1;;10,2544782;0
17286;9300 Aalst;house;residence;159000;2;125;Partially equipped;1;1;;;0;Excellent;1899;17;0;40;0;6;0;0;1;;2;0;0;17;0;0;1;0;;11,14617196;0
